Hole Depth (feet),Bit Depth (feet),Rate Of Penetration (ft_per_hr),Weight on Bit (klbs),Rotary RPM (RPM),Standpipe Pressure (psi),Hook Load (klbs),Differential Pressure (psi),Flow (flow_percent),Total Pump Output (gal_per_min),Differential Pressure (psi).1,Inclination (degrees),EDR Instantaneous ROP (ft_per_hr),Pason Lag Depth (feet),Shaker 1 load % (percent),Shaker 2 load % (NONE),Shaker 3 load % (NONE),Interpolated TVD (feet),Timestamp,Shaker Total Load,ROP Efficiency,Shaker Load MA,Shaker Load STD,Shaker Load Z,Shaker Load Alert,ROP Efficiency Alert,ALERT
1273,467.0,0,144.7,0.04,0,41.3,-3990.34,1.37,0,-3990.34,91.66,0,18971.29,2.752,9.29,5.76,1272.79,2022-04-15 00:04:26,17.802,0.0,19.50708,1.4380778113562422,-1.185665198969137,False,True,True
1273,467.0,0,144.6,0.06,0,41.3,-3990.21,1.36,0,-3990.21,91.66,0,18971.29,2.752,9.29,5.76,1272.79,2022-04-15 00:04:27,17.802,0.0,19.48724,1.44784357322373,-1.1639647177374104,False,True,True
1273,467.0,0,144.6,0.03,0,41.3,-3990.05,1.37,0,-3990.05,91.66,0,18971.29,2.752,9.29,5.76,1272.79,2022-04-15 00:04:28,17.802,0.0,19.4674,1.4572710901898227,-1.1428202126502462,False,True,True
1273,467.0,0,144.6,0.04,0,41.3,-3990.58,1.36,0,-3990.58,91.66,0,18971.29,2.752,9.29,5.76,1272.79,2022-04-15 00:04:29,17.802,0.0,19.44756,1.4663668861674717,-1.12220133536944,False,True,True
1273,467.0,0,144.6,0.08,0,41.3,-3991.32,1.37,0,-3991.32,91.66,0,18971.29,2.752,9.29,5.76,1272.79,2022-04-15 00:04:30,17.802,0.0,19.42772,1.475137097412175,-1.102079868218434,False,True,True
1273,467.0,0,144.6,0.02,0,41.3,-3991.61,1.37,0,-3991.61,91.66,0,18971.29,2.752,9.29,5.76,1272.79,2022-04-15 00:04:31,17.802,0.0,19.407880000000002,1.4835874980069166,-1.0824295295881405,False,True,True
1273,467.0,0,144.7,0.03,0,41.2,-3990.59,1.36,0,-3990.59,91.66,0,18971.29,2.752,9.29,5.76,1272.79,2022-04-15 00:04:32,17.802,0.0,19.38804,1.4917235230064938,-1.063225800433594,False,True,True
1273,467.0,0,144.7,0.05,0,41.4,-3990.3,1.36,0,-3990.3,91.66,0,18971.29,2.752,9.29,5.76,1272.79,2022-04-15 00:04:33,17.802,0.0,19.368199999999998,1.4995502894891741,-1.0444457691964164,False,True,True
1273,467.0,0,144.6,0.05,0,41.3,-3990.71,1.37,0,-3990.71,91.66,0,18971.29,2.555,9.72,7.14,1272.79,2022-04-15 00:04:34,19.415,0.0,19.35438,1.4926015440474805,0.040613625001346486,False,True,True
1273,467.0,0,144.6,0.08,0,42.5,-3990.72,1.37,0,-3990.72,91.66,0,18971.29,2.555,9.72,7.14,1272.79,2022-04-15 00:04:35,19.415,0.0,19.34056,1.485490432364496,0.05011136273031953,False,True,True
1273,467.0,0,143.9,0.08,0,42.4,-3990.4,1.37,0,-3990.4,91.66,0,18971.29,2.555,9.72,7.14,1272.79,2022-04-15 00:04:36,19.415,0.0,19.32674,1.4782146112008456,0.05970712210805242,False,True,True
1273,467.0,0,144.0,0.05,0,42.0,-3990.94,1.37,0,-3990.94,91.66,0,18971.29,2.555,9.72,7.14,1272.79,2022-04-15 00:04:37,19.415,0.0,19.31292,1.4707716361340923,0.06940569704119384,False,True,True
1273,467.0,0,144.0,0.08,0,41.9,-3990.69,1.36,0,-3990.69,91.66,0,18971.29,2.555,9.72,7.14,1272.79,2022-04-15 00:04:38,19.415,0.0,19.2991,1.4631589562700014,0.07921211860900089,False,True,True
1273,467.0,0,144.0,0.08,0,41.9,-3990.69,1.37,0,-3990.69,91.66,0,18971.29,2.555,9.72,7.14,1272.79,2022-04-15 00:04:39,19.415,0.0,19.28528,1.4553739085669224,0.0891316726957534,False,True,True
1273,467.0,0,144.0,0.04,0,42.0,-3991.63,1.37,0,-3991.63,91.66,0,18971.29,2.555,9.72,7.14,1272.79,2022-04-15 00:04:40,19.415,0.0,19.27146,1.447413711738727,0.09916991919169359,False,True,True
1273,467.0,0,144.0,0.05,0,41.9,-3989.71,1.37,0,-3989.71,91.66,0,18971.29,2.555,9.72,7.14,1272.79,2022-04-15 00:04:41,19.415,0.0,19.257640000000002,1.4392754596979946,0.10933271293342499,False,True,True
1273,467.0,0,144.1,0.06,0,41.9,-3989.71,1.36,0,-3989.71,91.66,0,18971.29,2.555,9.72,7.14,1272.79,2022-04-15 00:04:42,19.415,0.0,19.24382,1.430956114496928,0.11962622657645493,False,True,True
1273,467.0,0,144.1,0.04,0,41.9,-3991.03,1.37,0,-3991.03,91.66,0,18971.29,2.555,9.72,7.14,1272.79,2022-04-15 00:04:43,19.415,0.0,19.23,1.4224524987187073,0.13005697561757892,False,True,True
1273,467.0,0,144.1,0.05,0,41.9,-3991.16,1.37,0,-3991.16,91.66,0,18971.29,2.648,9.28,7.41,1272.79,2022-04-15 00:04:44,19.338,0.0,19.20685,1.4013012810609324,0.09359151253269023,False,True,True
1273,467.0,0,144.1,0.06,0,41.9,-3991.56,1.37,0,-3991.56,91.66,0,18971.29,2.648,9.28,7.41,1272.79,2022-04-15 00:04:45,19.338,0.0,19.183699999999998,1.3794334988602226,0.11185743152537896,False,True,True
1273,467.0,0,144.1,0.05,0,42.0,-3991.32,1.37,0,-3991.32,91.66,0,18971.29,2.648,9.28,7.41,1272.79,2022-04-15 00:04:46,19.338,0.0,19.160549999999997,1.3568145059422565,0.13078417752660607,False,True,True
1273,467.0,0,144.4,0.12,0,41.8,-3991.11,1.37,0,-3991.11,91.66,0,18971.29,2.648,9.28,7.41,1272.79,2022-04-15 00:04:47,19.338,0.0,19.137400000000003,1.3334060737733766,0.15044167977324793,False,True,True
1273,467.0,0,144.8,0.03,0,41.5,-3991.37,1.37,0,-3991.37,91.66,0,18971.29,2.648,9.28,7.41,1272.79,2022-04-15 00:04:48,19.338,0.0,19.114250000000002,1.309165856528103,0.17091022346332668,False,True,True
1273,467.0,0,144.8,0.08,0,41.2,-3992.61,1.36,0,-3992.61,91.66,0,18971.29,2.648,9.28,7.41,1272.79,2022-04-15 00:04:49,19.338,0.0,19.0911,1.2840467477880315,0.19228256926218135,False,True,True
1273,467.0,0,144.8,0.06,0,41.2,-3994.0,1.36,0,-3994.0,91.66,0,18971.29,2.648,9.28,7.41,1272.79,2022-04-15 00:04:50,19.338,0.0,19.06795,1.2579961007069567,0.2146666314638096,False,True,True
1273,467.0,0,144.9,0.02,0,41.2,-3994.04,1.37,0,-3994.04,91.66,0,18971.29,2.648,9.28,7.41,1272.79,2022-04-15 00:04:51,19.338,0.0,19.0448,1.2309547743786617,0.2381888984988094,False,True,True
1273,467.0,0,144.8,0.02,0,41.5,-3993.08,1.37,0,-3993.08,91.66,0,18971.29,2.648,9.28,7.41,1272.79,2022-04-15 00:04:52,19.338,0.0,19.02165,1.2028559564719978,0.26299885310374765,False,True,True
1273,467.0,0,144.8,0.14,0,41.3,-3991.92,1.36,0,-3991.92,91.66,0,18971.29,2.648,9.28,7.41,1272.79,2022-04-15 00:04:53,19.338,0.0,18.9985,1.1736236942723746,0.28927475849550416,False,True,True
1273,467.0,0,145.0,0.06,0,41.4,-3990.21,1.36,0,-3990.21,91.66,0,18971.29,2.545,8.65,7.27,1272.79,2022-04-15 00:04:54,18.465,0.0,18.968040000000002,1.1469813250441165,-0.4385769414368732,False,True,True
1273,467.0,0,144.8,0.05,0,41.3,-3988.91,1.36,0,-3988.91,91.66,0,18971.29,2.545,8.65,7.27,1272.79,2022-04-15 00:04:55,18.465,0.0,18.93758,1.1188678998763397,-0.42237298762368986,False,True,True
1273,467.0,0,144.7,0.05,0,41.2,-3989.44,1.37,0,-3989.44,91.66,0,18971.29,2.545,8.65,7.27,1272.79,2022-04-15 00:04:56,18.465,0.0,18.907120000000003,1.089169512921996,-0.4059235856596004,False,True,True
1273,467.0,0,144.7,0.03,0,41.4,-3990.15,1.37,0,-3990.15,91.66,0,18971.29,2.545,8.65,7.27,1272.79,2022-04-15 00:04:57,18.465,0.0,18.87666,1.0577526702944777,-0.38918323950168426,False,True,True
1273,467.0,0,144.5,0.01,0,42.6,-3989.86,1.36,0,-3989.86,91.66,0,18971.29,2.545,8.65,7.27,1272.79,2022-04-15 00:04:58,18.465,0.0,18.8462,1.024459285810213,-0.3720983675794917,False,True,True
1273,467.0,0,143.4,0.12,0,43.0,-3990.1,1.36,0,-3990.1,91.66,0,18971.29,2.545,8.65,7.27,1272.79,2022-04-15 00:04:59,18.465,0.0,18.81574,0.9890998828135397,-0.3546048801435774,False,True,True
1273,467.0,0,143.0,0.12,0,43.7,-3989.66,1.37,0,-3989.66,91.66,0,18971.29,2.545,8.65,7.27,1272.79,2022-04-15 00:05:00,18.465,0.0,18.78528,0.9514441450826514,-0.3366247667091494,False,True,True
1273,467.0,0,142.5,0.06,0,43.4,-3989.53,1.37,0,-3989.53,91.66,0,18971.29,2.545,8.65,7.27,1272.79,2022-04-15 00:05:01,18.465,0.0,18.75482,0.9112074282915333,-0.3180611493502049,False,True,True
1273,467.0,0,143.0,0.07,0,43.3,-3989.55,1.37,0,-3989.55,91.66,0,18971.29,2.545,8.65,7.27,1272.79,2022-04-15 00:05:02,18.465,0.0,18.72436,0.8680308903873155,-0.29879086571839497,False,True,True
1273,467.0,0,143.0,0.07,0,44.2,-3990.63,1.37,0,-3990.63,91.66,0,18971.29,2.545,8.65,7.27,1272.79,2022-04-15 00:05:03,18.465,0.0,18.6939,0.8214510996345642,-0.27865288810124067,False,True,True
1273,467.0,0,142.8,0.06,0,44.3,-3990.14,1.37,0,-3990.14,91.66,0,18971.29,2.608,8.61,6.82,1272.79,2022-04-15 00:05:04,18.038,0.0,18.66923,0.8033557755572155,-0.7857405566314815,False,True,True
1273,467.0,0,141.9,0.07,0,44.3,-3989.47,1.37,0,-3989.47,91.66,0,18971.29,2.608,8.61,6.82,1272.79,2022-04-15 00:05:05,18.038,0.0,18.64456,0.7840596802681176,-0.7736135930098915,False,True,True
1273,467.0,0,143.7,0.06,0,42.7,-3989.47,1.36,0,-3989.47,91.66,0,18971.29,2.608,8.61,6.82,1272.79,2022-04-15 00:05:06,18.038,0.0,18.61989,0.7634717738029728,-0.7621620835298679,False,True,True
1273,467.0,0,143.8,0.08,0,42.5,-3989.53,1.37,0,-3989.53,91.66,0,18971.29,2.608,8.61,6.82,1272.79,2022-04-15 00:05:07,18.038,0.0,18.595219999999998,0.7414844594705137,-0.7514914728036634,False,True,True
1273,467.0,0,143.8,0.08,0,42.7,-3989.37,1.36,0,-3989.37,91.66,0,18971.29,2.608,8.61,6.82,1272.79,2022-04-15 00:05:08,18.038,0.0,18.57055,0.7179691810582187,-0.7417438969611151,False,True,True
1273,467.0,0,143.8,0.04,0,42.5,-3989.18,1.37,0,-3989.18,91.66,0,18971.29,2.608,8.61,6.82,1272.79,2022-04-15 00:05:09,18.038,0.0,18.54588,0.6927703611827268,-0.7331134461634314,False,True,True
1273,467.0,0,143.8,0.06,0,42.5,-3989.18,1.36,0,-3989.18,91.66,0,18971.29,2.608,8.61,6.82,1272.79,2022-04-15 00:05:10,18.038,0.0,18.52121,0.6656968445079107,-0.7258698582045019,False,True,True
1273,467.0,0,143.7,0.03,0,42.4,-3989.2,1.37,0,-3989.2,91.66,0,18971.29,2.608,8.61,6.82,1272.79,2022-04-15 00:05:11,18.038,0.0,18.49654,0.6365094589344609,-0.7203966463765734,False,True,True
1273,467.0,0,143.7,0.04,0,42.1,-3989.47,1.36,0,-3989.47,91.66,0,18971.29,2.608,8.61,6.82,1272.79,2022-04-15 00:05:12,18.038,0.0,18.471870000000003,0.6049022903816764,-0.717255149540091,False,True,True
1273,467.0,0,144.1,0.04,0,42.2,-3988.59,1.36,0,-3988.59,91.66,0,18971.29,2.608,8.61,6.82,1272.79,2022-04-15 00:05:13,18.038,0.0,18.4472,0.5704732750757592,-0.7172979008486519,False,True,True
1273,467.0,0,144.1,0.03,0,42.2,-3988.59,1.37,0,-3988.59,91.66,0,18971.29,2.36,9.07,6.12,1272.79,2022-04-15 00:05:14,17.55,0.0,18.43268,0.5746726583389263,-1.5359673915650762,False,True,True
1273,467.0,0,143.8,0.03,0,42.2,-3990.1,1.36,0,-3990.1,91.66,0,18971.29,2.36,9.07,6.12,1272.79,2022-04-15 00:05:15,17.55,0.0,18.41816,0.5784735524714971,-1.5007747467729378,False,True,True
1273,467.0,0,143.8,0.02,0,42.2,-3990.1,1.36,0,-3990.1,91.66,0,18971.29,2.36,9.07,6.12,1272.79,2022-04-15 00:05:16,17.55,0.0,18.40364,0.5818837663792139,-1.4670258603121464,False,True,True
1273,467.0,0,143.9,0.04,0,42.1,-3989.17,1.36,0,-3989.17,91.66,0,18971.29,2.36,9.07,6.12,1272.79,2022-04-15 00:05:17,17.55,0.0,18.389120000000002,0.5849101334754981,-1.4346110921397803,False,True,True
1273,467.0,0,143.9,0.08,0,42.1,-3988.94,1.36,0,-3988.94,91.66,0,18971.29,2.36,9.07,6.12,1272.79,2022-04-15 00:05:18,17.55,0.0,18.3746,0.5875585850866198,-1.4034321299999473,False,True,True
1273,467.0,0,143.8,0.06,0,42.1,-3989.47,1.37,0,-3989.47,91.66,0,18971.29,2.36,9.07,6.12,1272.79,2022-04-15 00:05:19,17.55,0.0,18.36008,0.5898342119406573,-1.3734005423899658,False,True,True
1273,467.0,0,143.9,0.06,0,42.1,-3990.01,1.36,0,-3990.01,91.66,0,18971.29,2.36,9.07,6.12,1272.79,2022-04-15 00:05:20,17.55,0.0,18.34556,0.5917413153078985,-1.3444365552699205,False,True,True
1273,467.0,0,143.9,0.04,0,42.0,-3989.98,1.37,0,-3989.98,91.66,0,18971.29,2.36,9.07,6.12,1272.79,2022-04-15 00:05:21,17.55,0.0,18.33104,0.5932834490435305,-1.3164680133773308,False,True,True
1273,467.0,0,143.9,0.04,0,42.0,-3989.86,1.37,0,-3989.86,91.66,0,18971.29,2.36,9.07,6.12,1272.79,2022-04-15 00:05:22,17.55,0.0,18.31652,0.5944634535239764,-1.28942949482695,False,True,True
1273,467.0,0,143.9,0.08,0,42.1,-3989.46,1.37,0,-3989.46,91.66,0,18971.29,2.36,9.07,6.12,1272.79,2022-04-15 00:05:23,17.55,0.0,18.302,0.5952834822522111,-1.2632615537950314,False,True,True
1273,467.0,0,143.8,0.06,0,42.1,-3989.68,1.36,0,-3989.68,91.66,0,18971.29,2.502,8.66,5.74,1272.79,2022-04-15 00:05:24,16.902,0.0,18.29103,0.6108285225325412,-2.2740060012832783,False,True,True
1273,467.0,0,143.9,0.02,0,42.0,-3990.5,1.37,0,-3990.5,91.66,0,18971.29,2.502,8.66,5.74,1272.79,2022-04-15 00:05:25,16.902,0.0,18.280060000000002,0.625793440926767,-2.2020969025534494,False,True,True
1273,467.0,0,143.9,0.08,0,42.1,-3990.27,1.37,0,-3990.27,91.66,0,18971.29,2.502,8.66,5.74,1272.79,2022-04-15 00:05:26,16.902,0.0,18.269090000000002,0.6402189192341522,-2.1353443698461456,False,True,True
1273,467.0,0,143.9,0.04,0,42.0,-3990.34,1.36,0,-3990.34,91.66,0,18971.29,2.502,8.66,5.74,1272.79,2022-04-15 00:05:27,16.902,0.0,18.25812,0.6541406465389809,-2.0731289731744487,False,True,True
1273,467.0,0,143.9,0.05,0,42.1,-3990.34,1.37,0,-3990.34,91.66,0,18971.29,2.502,8.66,5.74,1272.79,2022-04-15 00:05:28,16.902,0.0,18.24715,0.6675901388084106,-2.0149308788025118,False,True,True
1273,467.0,0,143.9,0.07,0,42.1,-3990.69,1.36,0,-3990.69,91.66,0,18971.29,2.502,8.66,5.74,1272.79,2022-04-15 00:05:29,16.902,0.0,18.23618,0.6805953926414262,-1.960310125685482,False,True,True
1273,467.0,0,144.0,0.04,0,41.9,-3990.78,1.36,0,-3990.78,91.66,0,18971.29,2.502,8.66,5.74,1272.79,2022-04-15 00:05:30,16.902,0.0,18.22521,0.6931814124786875,-1.9088914781730455,False,True,True
1273,467.0,0,144.0,0.09,0,42.1,-3990.56,1.36,0,-3990.56,91.66,0,18971.29,2.502,8.66,5.74,1272.79,2022-04-15 00:05:31,16.902,0.0,18.21424,0.7053706400169109,-1.8603526503681647,False,True,True
1273,467.0,0,143.9,0.09,0,42.1,-3990.56,1.36,0,-3990.56,91.66,0,18971.29,2.502,8.66,5.74,1272.79,2022-04-15 00:05:32,16.902,0.0,18.20327,0.7171833071540997,-1.8144150492690547,False,True,True
1273,467.0,0,143.9,0.03,0,42.0,-3989.81,1.37,0,-3989.81,91.66,0,18971.29,2.502,8.66,5.74,1272.79,2022-04-15 00:05:33,16.902,0.0,18.1923,0.7286377285001266,-1.770836423498966,False,True,True
1273,467.0,0,143.9,0.08,0,42.1,-3989.15,1.37,0,-3989.15,91.66,0,18971.29,2.827,8.58,6.68,1272.79,2022-04-15 00:05:34,18.087,0.0,18.190450000000002,0.7286681828561992,-0.14197114744787803,False,True,True
1273,467.0,0,143.9,0.05,0,42.1,-3989.59,1.37,0,-3989.59,91.66,0,18971.29,2.827,8.58,6.68,1272.79,2022-04-15 00:05:35,18.087,0.0,18.1886,0.7286938917533701,-0.13942735313477153,False,True,True
1273,467.0,0,144.0,0.08,0,41.9,-3990.14,1.37,0,-3990.14,91.66,0,18971.29,2.827,8.58,6.68,1272.79,2022-04-15 00:05:36,18.087,0.0,18.18675,0.7287148556938957,-0.1368846296133032,False,True,True
1273,467.0,0,144.0,0.05,0,42.0,-3989.34,1.37,0,-3989.34,91.66,0,18971.29,2.827,8.58,6.68,1272.79,2022-04-15 00:05:37,18.087,0.0,18.1849,0.7287310750872806,-0.13434292704664286,False,True,True
1273,467.0,0,143.9,0.05,0,42.0,-3989.34,1.37,0,-3989.34,91.66,0,18971.29,2.827,8.58,6.68,1272.79,2022-04-15 00:05:38,18.087,0.0,18.18305,0.7287425502503189,-0.13180219566541504,False,True,True
1273,467.0,0,143.9,0.03,0,42.0,-3989.79,1.37,0,-3989.79,91.66,0,18971.29,2.827,8.58,6.68,1272.79,2022-04-15 00:05:39,18.087,0.0,18.1812,0.7287492814071236,-0.12926238576280558,False,True,True
1273,467.0,0,143.9,0.03,0,42.0,-3989.79,1.37,0,-3989.79,91.66,0,18971.29,2.827,8.58,6.68,1272.79,2022-04-15 00:05:40,18.087,0.0,18.17935,0.7287512686891497,-0.1267234476897275,False,True,True
1273,467.0,0,143.9,0.03,0,42.0,-3989.79,1.37,0,-3989.79,91.66,0,18971.29,2.827,8.58,6.68,1272.79,2022-04-15 00:05:41,18.087,0.0,18.1775,0.7287485121352066,-0.12418533184994847,False,True,True
1273,467.0,0,143.9,0.05,0,42.1,-3989.49,1.36,0,-3989.49,91.66,0,18971.29,2.827,8.58,6.68,1272.79,2022-04-15 00:05:42,18.087,0.0,18.17565,0.7287410116914619,-0.12164798869525621,False,True,True
1273,467.0,0,143.9,0.04,0,42.1,-3989.49,1.37,0,-3989.49,91.66,0,18971.29,2.827,8.58,6.68,1272.79,2022-04-15 00:05:43,18.087,0.0,18.1738,0.7287287672114361,-0.11911136872060252,False,True,True
1273,467.0,0,143.9,0.04,0,42.1,-3988.53,1.36,0,-3988.53,91.66,0,18971.29,2.328,8.64,7.74,1272.79,2022-04-15 00:05:44,18.708,0.0,18.17812,0.7306187675075334,0.7252472812331004,False,True,True
1273,467.0,0,143.9,0.12,0,42.1,-3987.99,1.36,0,-3987.99,91.66,0,18971.29,2.328,8.64,7.74,1272.79,2022-04-15 00:05:45,18.708,0.0,18.18244,0.732478155912361,0.7175084720948434,False,True,True
1273,467.0,0,143.9,0.05,0,42.1,-3987.99,1.36,0,-3987.99,91.66,0,18971.29,2.328,8.64,7.74,1272.79,2022-04-15 00:05:46,18.708,0.0,18.18676,0.7343071649692224,0.7098382189742448,False,True,True
1273,467.0,0,143.8,0.04,0,42.1,-3988.27,1.37,0,-3988.27,91.66,0,18971.29,2.328,8.64,7.74,1272.79,2022-04-15 00:05:47,18.708,0.0,18.191080000000003,0.7361060211296462,0.7022348451543343,False,True,True
1273,467.0,0,143.8,0.08,0,42.2,-3988.23,1.37,0,-3988.23,91.66,0,18971.29,2.328,8.64,7.74,1272.79,2022-04-15 00:05:48,18.708,0.0,18.1954,0.7378749449217799,0.6946967217563087,False,True,True
1273,467.0,0,143.9,0.08,0,42.0,-3988.57,1.36,0,-3988.57,91.66,0,18971.29,2.328,8.64,7.74,1272.79,2022-04-15 00:05:49,18.708,0.0,18.19972,0.7396141511120093,0.6872222658443402,False,True,True
1273,467.0,0,143.9,0.05,0,42.1,-3987.79,1.36,0,-3987.79,91.66,0,18971.29,2.328,8.64,7.74,1272.79,2022-04-15 00:05:50,18.708,0.0,18.204040000000003,0.7413238488601153,0.6798099386185431,False,True,True
1273,467.0,0,143.9,0.05,0,42.1,-3987.86,1.37,0,-3987.86,91.66,0,18971.29,2.328,8.64,7.74,1272.79,2022-04-15 00:05:51,18.708,0.0,18.20836,0.7430042418682613,0.6724582436910831,False,True,True
1273,467.0,0,143.9,0.04,0,41.9,-3988.79,1.36,0,-3988.79,91.66,0,18971.29,2.328,8.64,7.74,1272.79,2022-04-15 00:05:52,18.708,0.0,18.21268,0.7446555285240976,0.6651657254408543,False,True,True
1273,467.0,0,143.9,0.08,0,42.1,-3989.04,1.36,0,-3989.04,91.66,0,18971.29,2.328,8.64,7.74,1272.79,2022-04-15 00:05:53,18.708,0.0,18.217,0.7462779020382383,0.6579309674425735,False,True,True
1273,467.0,0,143.9,0.04,0,42.1,-3989.5,1.37,0,-3989.5,91.66,0,18971.29,2.269,9.17,7.21,1272.79,2022-04-15 00:05:54,18.649,0.0,18.22484,0.7466606698892636,0.5680752301948312,False,True,True
1273,467.0,0,143.9,0.04,0,42.1,-3989.44,1.36,0,-3989.44,91.66,0,18971.29,2.269,9.17,7.21,1272.79,2022-04-15 00:05:55,18.649,0.0,18.23268,0.7469601273957537,0.5573516274554787,False,True,True
1273,467.0,0,143.9,0.04,0,42.2,-3989.63,1.37,0,-3989.63,91.66,0,18971.29,2.269,9.17,7.21,1272.79,2022-04-15 00:05:56,18.649,0.0,18.24052,0.747176374726466,0.5466974962264364,False,True,True
1273,467.0,0,143.9,0.04,0,42.1,-3988.83,1.36,0,-3988.83,91.66,0,18971.29,2.269,9.17,7.21,1272.79,2022-04-15 00:05:57,18.649,0.0,18.24836,0.7473094841164503,0.5361091654878606,False,True,True
1273,467.0,0,143.9,0.04,0,42.1,-3988.83,1.37,0,-3988.83,91.66,0,18971.29,2.269,9.17,7.21,1272.79,2022-04-15 00:05:58,18.649,0.0,18.2562,0.7473594999878659,0.5255830352371829,False,True,True
1273,467.0,0,143.9,0.04,0,42.0,-3989.62,1.37,0,-3989.62,91.66,0,18971.29,2.269,9.17,7.21,1272.79,2022-04-15 00:05:59,18.649,0.0,18.26404,0.7473264390241643,0.5151155703618586,False,True,True
1273,467.0,0,143.9,0.07,0,42.0,-3989.28,1.37,0,-3989.28,91.66,0,18971.29,2.269,9.17,7.21,1272.79,2022-04-15 00:06:00,18.649,0.0,18.27188,0.7472102901979267,0.5047032947000937,False,True,True
1273,467.0,0,143.8,0.07,0,42.1,-3989.82,1.37,0,-3989.82,91.66,0,18971.29,2.269,9.17,7.21,1272.79,2022-04-15 00:06:01,18.649,0.0,18.27972,0.747011014752466,0.4943427852661332,False,True,True
1273,467.0,0,143.8,0.04,0,42.2,-3989.27,1.36,0,-3989.27,91.66,0,18971.29,2.269,9.17,7.21,1272.79,2022-04-15 00:06:02,18.649,0.0,18.28756,0.7467285461371187,0.4840306666178602,False,True,True
1273,467.0,0,143.8,0.1,0,42.2,-3989.27,1.36,0,-3989.27,91.66,0,18971.29,2.269,9.17,7.21,1272.79,2022-04-15 00:06:03,18.649,0.0,18.2954,0.7463627898959784,0.47376360534489725,False,True,True
1273,467.0,0,143.9,0.04,0,42.1,-3989.69,1.37,0,-3989.69,91.66,0,18971.29,2.167,9.31,7.29,1272.79,2022-04-15 00:06:04,18.767,0.0,18.305049999999998,0.7461573936244961,0.6191044742605654,False,True,True
1273,467.0,0,143.9,0.07,0,42.1,-3989.68,1.37,0,-3989.68,91.66,0,18971.29,2.167,9.31,7.29,1272.79,2022-04-15 00:06:05,18.767,0.0,18.314700000000002,0.745825832025861,0.60644104043754,False,True,True
1273,467.0,0,143.8,0.08,0,42.1,-3988.7,1.37,0,-3988.7,91.66,0,18971.29,2.167,9.31,7.29,1272.79,2022-04-15 00:06:06,18.767,0.0,18.324350000000003,0.7453679367339382,0.5938669807459419,False,True,True
1273,467.0,0,143.9,0.04,0,42.0,-3988.17,1.37,0,-3988.17,91.66,0,18971.29,2.167,9.31,7.29,1272.79,2022-04-15 00:06:07,18.767,0.0,18.334,0.7447834747376731,0.5813762433118794,False,True,True
1273,467.0,0,143.9,0.04,0,42.1,-3988.17,1.37,0,-3988.17,91.66,0,18971.29,2.167,9.31,7.29,1272.79,2022-04-15 00:06:08,18.767,0.0,18.34365,0.7440721477860934,0.5689628785283138,False,True,True
1273,467.0,0,143.9,0.07,0,42.1,-3988.78,1.36,0,-3988.78,91.66,0,18971.29,2.167,9.31,7.29,1272.79,2022-04-15 00:06:09,18.767,0.0,18.3533,0.7432335916231663,0.5566210247245222,False,True,True
1273,467.0,0,143.8,0.04,0,42.1,-3989.11,1.37,0,-3989.11,91.66,0,18971.29,2.167,9.31,7.29,1272.79,2022-04-15 00:06:10,18.767,0.0,18.36295,0.7422673750479047,0.5443448940875614,False,True,True
1273,467.0,0,143.9,0.08,0,42.0,-3989.56,1.37,0,-3989.56,91.66,0,18971.29,2.167,9.31,7.29,1272.79,2022-04-15 00:06:11,18.767,0.0,18.3726,0.741172998794017,0.5321287587553519,False,True,True
1273,467.0,0,143.9,0.07,0,42.1,-3989.55,1.37,0,-3989.55,91.66,0,18971.29,2.167,9.31,7.29,1272.79,2022-04-15 00:06:12,18.767,0.0,18.38225,0.7399498942222362,0.519966937001153,False,True,True
1273,467.0,0,143.9,0.01,0,42.0,-3988.79,1.37,0,-3988.79,91.66,0,18971.29,2.167,9.31,7.29,1272.79,2022-04-15 00:06:13,18.767,0.0,18.3919,0.7385974218172273,0.5078537794287645,False,True,True
1273,467.0,0,143.9,0.04,0,41.9,-3988.79,1.36,0,-3988.79,91.66,0,18971.29,2.034,9.19,7.17,1272.79,2022-04-15 00:06:14,18.394,0.0,18.381690000000003,0.7313329147673615,0.01683225644459775,False,True,True
1273,467.0,0,143.9,0.04,0,42.3,-3989.28,1.36,0,-3989.28,91.66,0,18971.29,2.034,9.19,7.17,1272.79,2022-04-15 00:06:15,18.394,0.0,18.37148,0.7238500665108626,0.0311113722724095,False,True,True
1273,467.0,0,143.8,0.04,0,42.3,-3989.5,1.37,0,-3989.5,91.66,0,18971.29,2.034,9.19,7.17,1272.79,2022-04-15 00:06:16,18.394,0.0,18.36127,0.7161420328482483,0.04570316054018331,False,True,True
1273,467.0,0,143.8,0.04,0,42.1,-3988.56,1.36,0,-3988.56,91.66,0,18971.29,2.034,9.19,7.17,1272.79,2022-04-15 00:06:17,18.394,0.0,18.35106,0.7082014610934156,0.06063237895799117,False,True,True
1273,467.0,0,144.1,0.02,0,42.1,-3988.56,1.37,0,-3988.56,91.66,0,18971.29,2.034,9.19,7.17,1272.79,2022-04-15 00:06:18,18.394,0.0,18.34085,0.7000204380132496,0.07592624613161161,False,True,True
1273,467.0,0,144.7,0.06,0,41.0,-3989.4,1.37,0,-3989.4,91.66,0,18971.29,2.034,9.19,7.17,1272.79,2022-04-15 00:06:19,18.394,0.0,18.330640000000002,0.6915904305557306,0.0916147846844816,False,True,True
